Date Local,State,County,NO2 AQI,O3 AQI,SO2 AQI,CO AQI
2014-03-17,California,Riverside,42.0,67.0,1.0,9.5
2014-03-17,California,Sacramento,8.0,42.0,0.0,2.0
2014-03-17,California,San Bernardino,39.5,53.5,1.0,5.5
2014-03-17,California,Santa Barbara,4.333333333333333,38.66666666666666,2.333333333333333,2.333333333333333
2014-03-17,California,Santa Clara,30.0,34.0,0.0,3.0
2014-03-17,California,Solano,21.0,38.0,0.0,3.0
2014-03-18,California,Alameda,35.0,28.0,13.0,11.0
2014-03-18,California,Contra Costa,16.333333333333332,37.66666666666666,1.3333333333333333,4.666666666666667
2014-03-18,California,Fresno,22.0,37.0,0.0,5.0
2014-03-18,California,Humboldt,5.5,29.5,0.0,2.0
2014-03-18,California,Los Angeles,28.8,39.8,1.2,5.0
2014-03-18,California,Orange,33.0,45.0,1.0,2.0
2014-03-18,California,Riverside,25.0,38.0,0.0,6.5
2014-03-18,California,Sacramento,26.0,41.0,0.0,5.0
2014-03-18,California,San Bernardino,29.0,42.5,0.5,3.0
2014-03-18,California,Santa Barbara,7.333333333333333,41.333333333333336,5.333333333333333,3.0
2014-03-18,California,Santa Clara,29.0,35.0,0.0,8.0
2014-03-18,California,Solano,31.0,38.0,1.0,8.0
2014-03-19,California,Alameda,41.0,27.0,7.0,14.0
2014-03-19,California,Contra Costa,20.0,41.333333333333336,1.3333333333333333,4.666666666666667
2014-03-19,California,Fresno,33.0,45.0,0.0,6.0
2014-03-19,California,Humboldt,3.0,33.0,0.0,2.5
2014-03-19,California,Los Angeles,39.0,39.8,2.2,8.2
2014-03-19,California,Orange,28.0,47.0,1.0,5.0
2014-03-19,California,Riverside,37.0,49.0,1.0,8.0
2014-03-19,California,Sacramento,26.0,47.0,0.0,5.0
2014-03-19,California,San Bernardino,41.0,44.5,2.0,5.0
2014-03-19,California,Santa Barbara,6.666666666666667,43.333333333333336,2.333333333333333,2.333333333333333
2014-03-19,California,Santa Clara,34.0,34.0,1.0,9.0
2014-03-19,California,Solano,30.0,42.0,4.0,10.0
2014-03-20,California,Alameda,28.0,30.0,0.0,8.0
2014-03-20,California,Contra Costa,22.666666666666668,41.0,2.6666666666666665,5.333333333333333
2014-03-20,California,Fresno,27.0,50.0,0.0,6.0
2014-03-20,California,Humboldt,6.5,33.0,0.0,2.0
2014-03-20,California,Los Angeles,34.8,39.4,0.4,8.0
2014-03-20,California,Orange,16.0,46.0,1.0,2.0
2014-03-20,California,Riverside,32.0,58.0,1.0,11.0
2014-03-20,California,Sacramento,26.0,48.0,0.0,6.0
2014-03-20,California,San Bernardino,41.0,49.0,1.0,6.5
2014-03-20,California,Santa Barbara,6.333333333333333,38.0,2.0,2.333333333333333
2014-03-20,California,Santa Clara,32.0,35.0,1.0,8.0
2014-03-20,California,Solano,29.0,38.0,3.0,10.0
2014-03-21,California,Alameda,17.0,31.0,0.0,3.0
2014-03-21,California,Contra Costa,8.0,36.0,1.6666666666666667,5.0
2014-03-21,California,Fresno,23.0,64.0,0.0,5.0
2014-03-21,California,Humboldt,5.0,31.5,0.0,2.5
2014-03-21,California,Los Angeles,22.2,41.6,0.8,5.0
2014-03-21,California,Orange,9.0,46.0,1.0,1.0
2014-03-21,California,Riverside,18.0,48.0,0.0,5.0
2014-03-21,California,Sacramento,18.0,44.0,0.0,6.0
2014-03-21,California,San Bernardino,35.5,57.5,0.5,5.0
2014-03-21,California,Santa Barbara,2.0,40.333333333333336,2.0,2.0
2014-03-21,California,Santa Clara,23.0,33.0,0.0,6.0
2014-03-21,California,Solano,8.0,35.0,0.0,3.0
2014-03-22,California,Alameda,26.0,31.0,0.0,6.0
2014-03-22,California,Contra Costa,14.666666666666666,37.0,2.6666666666666665,5.333333333333333
2014-03-22,California,Fresno,24.0,46.0,0.0,3.0
2014-03-22,California,Humboldt,3.5,30.5,0.0,2.5
2014-03-22,California,Los Angeles,19.8,43.0,0.2,4.8
2014-03-22,California,Orange,13.0,47.0,1.0,1.0
2014-03-22,California,Riverside,11.0,58.0,0.0,5.0
2014-03-22,California,Sacramento,9.0,44.0,0.0,3.0
2014-03-22,California,San Bernardino,20.5,58.0,0.0,4.0
2014-03-22,California,Santa Barbara,1.6666666666666667,40.333333333333336,2.0,2.0
2014-03-22,California,Santa Clara,16.0,36.0,0.0,3.0
2014-03-22,California,Solano,18.0,37.0,0.0,5.0
2014-03-23,California,Alameda,17.0,37.0,0.0,5.0
2014-03-23,California,Contra Costa,9.666666666666666,38.333333333333336,2.6666666666666665,5.0
2014-03-23,California,Fresno,22.0,47.0,0.0,5.0
2014-03-23,California,Humboldt,5.5,28.0,0.0,2.5
2014-03-23,California,Los Angeles,25.0,45.6,0.6,7.2
2014-03-23,California,Orange,22.0,49.0,1.0,3.0
2014-03-23,California,Riverside,18.0,80.0,1.0,6.5
2014-03-23,California,Sacramento,25.0,47.0,0.0,5.0
2014-03-23,California,San Bernardino,29.5,62.5,0.0,5.5
2014-03-23,California,Santa Barbara,1.3333333333333333,39.66666666666666,2.0,2.0
2014-03-23,California,Santa Clara,18.0,38.0,0.0,3.0
2014-03-23,California,Solano,8.0,40.0,1.0,3.0
2014-03-24,California,Alameda,31.0,24.0,0.0,8.0
2014-03-24,California,Contra Costa,16.333333333333332,38.66666666666666,3.6666666666666665,6.333333333333333
2014-03-24,California,Fresno,21.0,61.0,0.0,5.0
2014-03-24,California,Humboldt,8.0,33.0,0.0,3.0
2014-03-24,California,Los Angeles,19.6,41.2,0.6,4.8
2014-03-24,California,Orange,6.0,49.0,1.0,1.0
2014-03-24,California,Riverside,17.0,41.0,3.0,6.0
2014-03-24,California,Sacramento,18.0,54.0,0.0,6.0
2014-03-24,California,San Bernardino,38.5,48.0,0.5,4.0
2014-03-24,California,Santa Barbara,2.0,37.333333333333336,2.6666666666666665,2.333333333333333
2014-03-24,California,Santa Clara,31.0,36.0,0.0,8.0
2014-03-24,California,Solano,20.0,39.0,1.0,7.0
2014-03-25,California,Alameda,36.0,31.0,1.0,6.0
2014-03-25,California,Contra Costa,15.333333333333334,33.666666666666664,1.6666666666666667,5.333333333333333
2014-03-25,California,Fresno,22.0,44.0,0.0,5.0
2014-03-25,California,Humboldt,1.0,34.5,0.0,2.0
2014-03-25,California,Los Angeles,20.4,41.8,0.2,5.2
2014-03-25,California,Orange,8.0,49.0,1.0,1.0
2014-03-25,California,Riverside,8.0,44.0,0.0,5.0
2014-03-25,California,Sacramento,11.0,39.0,0.0,3.0
2014-03-25,California,San Bernardino,34.5,50.5,0.5,4.5
2014-03-25,California,Santa Barbara,2.6666666666666665,37.66666666666666,2.0,2.333333333333333
2014-03-25,California,Santa Clara,29.0,29.0,0.0,6.0
2014-03-25,California,Solano,12.0,35.0,0.0,5.0
2014-03-26,California,Alameda,24.0,36.0,0.0,5.0
2014-03-26,California,Contra Costa,9.333333333333334,35.333333333333336,1.0,5.0
2014-03-26,California,Fresno,10.0,36.0,0.0,2.0
2014-03-26,California,Humboldt,2.0,31.5,0.0,2.5
2014-03-26,California,Imperial,2.0,39.0,0.0,3.0
2014-03-26,California,Los Angeles,15.8,37.8,0.2,3.2
2014-03-26,California,Orange,3.0,43.0,1.0,0.0
2014-03-26,California,Riverside,4.0,42.0,0.0,4.0
2014-03-26,California,Sacramento,8.0,38.0,0.0,2.0
2014-03-26,California,San Bernardino,12.5,39.5,0.0,3.5
2014-03-26,California,Santa Barbara,3.0,37.333333333333336,2.0,1.6666666666666667
2014-03-26,California,Santa Clara,25.0,33.0,0.0,3.0
2014-03-26,California,Solano,15.0,39.0,0.0,3.0
2014-03-27,California,Alameda,23.0,39.0,1.0,5.0
2014-03-27,California,Contra Costa,16.666666666666668,37.333333333333336,0.3333333333333333,5.0
2014-03-27,California,Fresno,21.0,42.0,0.0,5.0
2014-03-27,California,Humboldt,3.5,31.5,0.0,2.5
2014-03-27,California,Imperial,5.0,46.0,0.0,2.0
2014-03-27,California,Los Angeles,31.0,36.6,0.4,5.8
2014-03-27,California,Orange,21.0,41.0,1.0,2.0
2014-03-27,California,Riverside,21.0,44.0,1.0,6.0
2014-03-27,California,Sacramento,12.0,42.0,0.0,2.0
2014-03-27,California,San Bernardino,17.5,42.0,0.0,2.0
2014-03-27,California,Santa Barbara,4.666666666666667,38.0,2.0,2.0
2014-03-27,California,Santa Clara,23.0,35.0,0.0,3.0
2014-03-27,California,Solano,28.0,39.0,0.0,5.0
2014-03-28,California,Alameda,25.0,31.0,1.0,5.0
2014-03-28,California,Contra Costa,13.333333333333334,31.666666666666668,0.3333333333333333,5.0
2014-03-28,California,Fresno,33.0,39.0,0.0,6.0
2014-03-28,California,Humboldt,0.0,29.5,0.0,2.0
2014-03-28,California,Imperial,53.0,67.0,1.0,7.0
2014-03-28,California,Los Angeles,29.6,39.2,1.0,5.0
2014-03-28,California,Orange,31.0,44.0,1.0,2.0
2014-03-28,California,Riverside,28.0,44.0,1.0,7.0
2014-03-28,California,Sacramento,9.0,40.0,0.0,3.0
2014-03-28,California,San Bernardino,32.5,43.5,0.5,4.5
2014-03-28,California,Santa Barbara,6.333333333333333,34.666666666666664,2.333333333333333,2.6666666666666665
2014-03-28,California,Santa Clara,19.0,28.0,0.0,3.0
2014-03-28,California,Solano,21.0,32.0,4.0,3.0
2014-03-29,California,Alameda,14.0,35.0,0.0,5.0
2014-03-29,California,Contra Costa,7.0,30.666666666666668,0.3333333333333333,3.6666666666666665
2014-03-29,California,Fresno,24.0,39.0,0.0,8.0
2014-03-29,California,Humboldt,1.5,33.5,0.0,2.0
2014-03-29,California,Imperial,47.0,67.0,9.0,8.0
2014-03-29,California,Los Angeles,28.8,41.6,2.8,7.6
2014-03-29,California,Orange,24.0,43.0,1.0,5.0
2014-03-29,California,Riverside,34.0,77.0,1.0,9.0
2014-03-29,California,Sacramento,5.0,25.0,0.0,2.0
2014-03-29,California,San Bernardino,36.0,62.5,1.0,6.0
2014-03-29,California,Santa Barbara,3.0,37.333333333333336,3.0,2.0
2014-03-29,California,Santa Clara,21.0,22.0,0.0,3.0
2014-03-29,California,Solano,6.0,35.0,1.0,3.0
2014-03-30,California,Alameda,17.0,38.0,0.0,5.0
2014-03-30,California,Contra Costa,6.0,36.0,1.3333333333333333,3.6666666666666665
2014-03-30,California,Fresno,14.0,39.0,0.0,2.0
2014-03-30,California,Humboldt,1.0,40.0,0.0,2.0
2014-03-30,California,Imperial,12.0,48.0,0.0,7.0
2014-03-30,California,Los Angeles,12.6,42.8,0.6,3.0
2014-03-30,California,Orange,6.0,47.0,1.0,0.0
2014-03-30,California,Riverside,18.0,50.0,0.0,4.0
2014-03-30,California,Sacramento,6.0,37.0,0.0,2.0
2014-03-30,California,San Bernardino,15.0,47.5,0.0,3.0
2014-03-30,California,Santa Barbara,1.0,39.333333333333336,2.0,2.0
2014-03-30,California,Santa Clara,13.0,35.0,0.0,3.0
2014-03-30,California,Solano,15.0,38.0,0.0,3.0
2014-03-31,California,Alameda,24.0,37.0,1.0,6.0
2014-03-31,California,Contra Costa,10.666666666666666,37.0,0.6666666666666666,4.0
2014-03-31,California,Fresno,17.0,38.0,0.0,3.0
2014-03-31,California,Humboldt,4.0,37.0,0.0,2.0
2014-03-31,California,Imperial,25.0,54.0,0.0,2.0
2014-03-31,California,Los Angeles,26.6,37.4,0.8,4.4
2014-03-31,California,Orange,29.0,43.0,1.0,2.0
2014-03-31,California,Riverside,33.0,45.0,1.0,7.0
2014-03-31,California,Sacramento,11.0,39.0,0.0,2.0
2014-03-31,California,San Bernardino,23.5,45.5,0.0,3.5
2014-03-31,California,Santa Barbara,4.0,41.333333333333336,2.6666666666666665,2.333333333333333
2014-03-31,California,Santa Clara,25.0,31.0,0.0,3.0
2014-03-31,California,Solano,23.0,40.0,1.0,5.0
2014-04-01,California,Alameda,29.0,36.0,0.0,6.0
2014-04-01,California,Contra Costa,13.0,36.0,0.3333333333333333,4.0
2014-04-01,California,Fresno,20.0,43.0,0.0,5.0
2014-04-01,California,Humboldt,4.0,35.0,0.0,3.0
2014-04-01,California,Imperial,4.0,48.0,0.0,2.0
2014-04-01,California,Los Angeles,20.2,42.4,2.6,3.0
2014-04-01,California,Orange,10.0,47.0,1.0,1.0
2014-04-01,California,Riverside,4.0,48.0,0.0,3.5
2014-04-01,California,Sacramento,6.0,34.0,0.0,2.0
2014-04-01,California,San Bernardino,11.5,45.0,0.0,1.5
2014-04-01,California,Santa Barbara,4.666666666666667,41.333333333333336,2.0,2.0
2014-04-01,California,Santa Clara,19.0,33.0,0.0,3.0
2014-04-01,California,Solano,18.0,39.0,1.0,5.0
2014-04-02,California,Alameda,17.0,38.0,11.0,6.0
2014-04-02,California,Contra Costa,14.0,41.333333333333336,1.6666666666666667,4.666666666666667
2014-04-02,California,Fresno,24.0,43.0,0.0,3.0
2014-04-02,California,Humboldt,8.0,33.0,0.0,3.0
2014-04-02,California,Imperial,4.0,46.0,0.0,2.0
2014-04-02,California,Los Angeles,28.6,40.2,0.2,4.0
2014-04-02,California,Orange,18.0,46.0,1.0,1.0
2014-04-02,California,Riverside,33.0,41.0,0.0,5.0
2014-04-02,California,Sacramento,21.0,44.0,0.0,3.0
2014-04-02,California,San Bernardino,19.0,42.5,0.0,2.5
2014-04-02,California,Santa Barbara,6.666666666666667,42.66666666666666,2.333333333333333,1.6666666666666667
2014-04-02,California,Santa Clara,25.0,39.0,0.0,5.0
2014-04-02,California,Solano,8.0,42.0,0.0,5.0
2014-04-03,California,Alameda,32.0,36.0,1.0,8.0
2014-04-03,California,Contra Costa,19.0,39.333333333333336,0.3333333333333333,5.333333333333333
2014-04-03,California,Fresno,33.0,43.0,0.0,6.0
2014-04-03,California,Humboldt,8.0,33.0,0.0,3.0
2014-04-03,California,Imperial,48.0,47.0,1.0,9.0
2014-04-03,California,Los Angeles,34.0,40.8,1.6,6.8
2014-04-03,California,Orange,29.0,47.0,1.0,3.0
2014-04-03,California,Riverside,25.0,44.0,3.0,8.0
2014-04-03,California,Sacramento,13.0,45.0,0.0,5.0
2014-04-03,California,San Bernardino,35.5,41.0,0.5,4.0
2014-04-03,California,Santa Barbara,5.666666666666667,42.66666666666666,2.333333333333333,2.333333333333333
2014-04-03,California,Santa Clara,25.0,37.0,0.0,6.0
2014-04-03,California,Solano,21.0,40.0,1.0,5.0
2014-04-04,California,Alameda,25.0,38.0,0.0,6.0
2014-04-04,California,Contra Costa,13.0,36.66666666666666,1.0,4.666666666666667
2014-04-04,California,Fresno,20.0,41.0,0.0,5.0
2014-04-04,California,Humboldt,4.5,35.5,0.0,2.5
2014-04-04,California,Imperial,24.0,51.0,0.0,9.0
2014-04-04,California,Los Angeles,29.2,40.8,1.0,6.4
2014-04-04,California,Orange,29.0,47.0,1.0,2.0
2014-04-04,California,Riverside,24.0,48.0,1.0,6.0
2014-04-04,California,Sacramento,19.0,38.0,0.0,3.0
2014-04-04,California,San Bernardino,36.5,45.5,0.0,3.0
2014-04-04,California,Santa Barbara,5.666666666666667,40.66666666666666,2.333333333333333,2.6666666666666665
2014-04-04,California,Santa Clara,16.0,33.0,0.0,3.0
2014-04-04,California,Solano,22.0,40.0,3.0,5.0
2014-04-05,California,Alameda,24.0,33.0,0.0,7.0
2014-04-05,California,Contra Costa,10.333333333333334,35.0,1.0,5.0
2014-04-05,California,Fresno,22.0,42.0,0.0,3.0
2014-04-05,California,Humboldt,4.0,34.0,0.0,2.5
2014-04-05,California,Imperial,10.0,49.0,0.0,2.0
2014-04-05,California,Los Angeles,28.0,40.6,0.8,4.4
2014-04-05,California,Orange,11.0,45.0,1.0,1.0
2014-04-05,California,Riverside,28.0,47.0,1.0,6.0
2014-04-05,California,Sacramento,21.0,38.0,0.0,6.0
2014-04-05,California,San Bernardino,25.5,47.0,0.0,3.0
2014-04-05,California,Santa Barbara,2.6666666666666665,39.66666666666666,2.0,2.333333333333333
2014-04-05,California,Santa Clara,11.0,34.0,0.0,2.0
2014-04-05,California,Solano,20.0,36.0,0.0,8.0
2014-04-06,California,Alameda,23.0,27.0,1.0,7.0
2014-04-06,California,Contra Costa,11.666666666666666,31.33333333333333,4.333333333333333,5.0
2014-04-06,California,Fresno,23.0,44.0,0.0,3.0
2014-04-06,California,Humboldt,2.5,27.0,0.0,2.5
2014-04-06,California,Imperial,34.0,46.0,1.0,3.0
2014-04-06,California,Los Angeles,40.0,49.4,1.8,7.2
2014-04-06,California,Orange,24.0,54.0,1.0,5.0
2014-04-06,California,Riverside,30.0,58.0,1.0,8.0
2014-04-06,California,Sacramento,18.0,32.0,0.0,6.0
2014-04-06,California,San Bernardino,30.0,49.5,0.0,4.5
2014-04-06,California,Santa Barbara,5.666666666666667,38.66666666666666,2.6666666666666665,2.0
2014-04-06,California,Santa Clara,22.0,36.0,0.0,5.0
2014-04-06,California,Solano,21.0,32.0,1.0,6.0
2014-04-07,California,Alameda,33.0,27.0,3.0,14.0
2014-04-07,California,Contra Costa,12.333333333333334,39.333333333333336,1.6666666666666667,6.0
2014-04-07,California,Fresno,26.0,64.0,1.0,5.0
2014-04-07,California,Humboldt,2.5,12.5,0.0,2.5
2014-04-07,California,Imperial,40.0,47.0,0.0,9.0
2014-04-07,California,Los Angeles,46.6,44.8,3.4,9.4
2014-04-07,California,Orange,30.0,54.0,1.0,6.0
2014-04-07,California,Riverside,43.0,71.0,1.0,8.0
2014-04-07,California,Sacramento,17.0,48.0,0.0,5.0
2014-04-07,California,San Bernardino,42.0,51.5,1.0,4.0
2014-04-07,California,Santa Barbara,5.666666666666667,47.66666666666666,2.6666666666666665,3.0
2014-04-07,California,Santa Clara,26.0,37.0,0.0,7.0
2014-04-07,California,Solano,23.0,41.0,3.0,9.0
2014-04-08,California,Alameda,26.0,24.0,23.0,8.0
2014-04-08,California,Contra Costa,14.0,51.333333333333336,2.6666666666666665,5.0
2014-04-08,California,Fresno,41.0,77.0,1.0,6.0
2014-04-08,California,Humboldt,2.5,14.5,0.0,2.5
2014-04-08,California,Los Angeles,53.8,53.4,3.6,10.0
2014-04-08,California,Orange,21.0,80.0,1.0,3.0
2014-04-08,California,Riverside,43.0,119.0,1.0,10.0
2014-04-08,California,Sacramento,24.0,51.0,0.0,5.0
2014-04-08,California,San Bernardino,45.0,90.0,1.0,4.0
2014-04-08,California,Santa Barbara,7.333333333333333,35.333333333333336,3.333333333333333,2.333333333333333
2014-04-08,California,Santa Clara,28.0,49.0,1.0,8.0
2014-04-08,California,Solano,21.0,58.0,6.0,7.0
2014-04-09,California,Alameda,18.0,15.0,11.0,6.0
2014-04-09,California,Contra Costa,11.666666666666666,29.666666666666668,1.6666666666666667,4.666666666666667
2014-04-09,California,Fresno,21.0,80.0,1.0,7.0
2014-04-09,California,Humboldt,3.5,26.5,0.0,2.5
2014-04-09,California,Los Angeles,45.2,44.0,6.8,7.8
2014-04-09,California,Orange,19.0,48.0,1.0,2.0
2014-04-09,California,Riverside,46.0,93.0,1.0,9.5
2014-04-09,California,Sacramento,15.0,50.0,0.0,5.0
2014-04-09,California,San Bernardino,49.5,62.5,2.0,6.5
2014-04-09,California,Santa Barbara,2.6666666666666665,34.333333333333336,3.0,1.6666666666666667
2014-04-09,California,Santa Clara,21.0,29.0,0.0,5.0
2014-04-09,California,Solano,8.0,24.0,1.0,3.0
2014-04-10,California,Alameda,23.0,18.0,4.0,7.0
2014-04-10,California,Contra Costa,14.333333333333334,37.333333333333336,3.6666666666666665,4.666666666666667
2014-04-10,California,Fresno,18.0,108.0,1.0,3.0
2014-04-10,California,Humboldt,3.5,28.0,0.5,2.5
2014-04-10,California,Los Angeles,51.6,33.4,4.6,9.0
2014-04-10,California,Orange,17.0,44.0,1.0,2.0
2014-04-10,California,Riverside,43.0,47.0,1.0,9.0
2014-04-10,California,Sacramento,25.0,44.0,0.0,3.0
2014-04-10,California,San Bernardino,44.0,46.0,1.0,4.0
2014-04-10,California,Santa Barbara,6.333333333333333,29.666666666666668,3.0,2.0
2014-04-10,California,Santa Clara,25.0,32.0,0.0,5.0
2014-04-10,California,Solano,11.0,29.0,4.0,3.0
2014-04-11,California,Alameda,20.0,37.0,0.0,6.0
2014-04-11,California,Contra Costa,10.333333333333334,33.666666666666664,4.333333333333333,4.666666666666667
2014-04-11,California,Fresno,16.0,100.0,3.0,3.0
2014-04-11,California,Humboldt,6.0,30.5,0.0,3.5
2014-04-11,California,Los Angeles,33.6,38.4,2.2,6.0
2014-04-11,California,Orange,19.0,42.0,3.0,2.0
2014-04-11,California,Riverside,41.0,61.0,1.0,9.0
2014-04-11,California,Sacramento,11.0,46.0,1.0,3.0
2014-04-11,California,San Bernardino,44.5,48.5,1.0,5.0
2014-04-11,California,Santa Barbara,2.333333333333333,38.66666666666666,2.333333333333333,2.0
2014-04-11,California,Santa Clara,17.0,29.0,0.0,3.0
2014-04-11,California,Solano,7.0,37.0,1.0,3.0
2014-04-12,California,Alameda,7.0,41.0,0.0,3.0
2014-04-12,California,Contra Costa,3.6666666666666665,40.333333333333336,1.3333333333333333,4.333333333333333
2014-04-12,California,Fresno,7.0,48.0,0.0,2.0
2014-04-12,California,Humboldt,2.0,36.5,0.0,2.5
2014-04-12,California,Los Angeles,14.8,40.0,3.8,2.6
2014-04-12,California,Orange,2.0,44.0,1.0,0.0
2014-04-12,California,Riverside,5.0,49.0,0.0,4.5
2014-04-12,California,Sacramento,2.0,40.0,1.0,2.0
2014-04-12,California,San Bernardino,17.5,49.5,0.5,3.0
2014-04-12,California,Santa Barbara,2.6666666666666665,39.0,2.0,1.6666666666666667
2014-04-12,California,Santa Clara,6.0,36.0,0.0,2.0
2014-04-12,California,Solano,3.0,40.0,0.0,3.0
2014-04-13,California,Alameda,12.0,42.0,0.0,3.0
2014-04-13,California,Contra Costa,8.666666666666666,42.0,1.6666666666666667,4.333333333333333
2014-04-13,California,Fresno,16.0,46.0,0.0,2.0
2014-04-13,California,Humboldt,2.5,29.0,0.0,2.5
2014-04-13,California,Los Angeles,15.8,42.4,1.2,2.6
2014-04-13,California,Orange,5.0,44.0,1.0,0.0
2014-04-13,California,Riverside,4.0,54.0,0.0,4.5
2014-04-13,California,Sacramento,16.0,45.0,0.0,2.0
2014-04-13,California,San Bernardino,17.5,55.0,0.5,2.5
2014-04-13,California,Santa Barbara,2.0,39.66666666666666,2.0,2.333333333333333
2014-04-13,California,Santa Clara,14.0,42.0,0.0,2.0
2014-04-13,California,Solano,4.0,44.0,1.0,3.0
2014-04-14,California,Alameda,21.0,34.0,1.0,5.0
2014-04-14,California,Contra Costa,11.0,41.0,1.6666666666666667,5.0
2014-04-14,California,Fresno,22.0,64.0,1.0,5.0
2014-04-14,California,Humboldt,2.0,37.5,0.0,2.5
2014-04-14,California,Los Angeles,35.8,46.6,0.8,5.8
2014-04-14,California,Orange,21.0,44.0,3.0,3.0
2014-04-14,California,Riverside,38.0,67.0,1.0,7.0
2014-04-14,California,Sacramento,11.0,51.0,1.0,2.0
2014-04-14,California,San Bernardino,34.5,59.0,0.0,3.5
2014-04-14,California,Santa Barbara,2.333333333333333,40.66666666666666,2.333333333333333,2.333333333333333
2014-04-14,California,Santa Clara,21.0,37.0,0.0,5.0
2014-04-14,California,Solano,8.0,36.0,1.0,3.0
2014-04-15,California,Alameda,14.0,34.0,0.0,5.0
2014-04-15,California,Contra Costa,10.0,37.0,2.333333333333333,4.666666666666667
