Year,Zip_Code,Number of Visits,Age-adjusted rate,Age_Group,County
2016,92405,151.0,167.8,1,SAN BERNARDINO
2016,92407,197.0,115.4,1,SAN BERNARDINO
2016,92408,40.0,85.0,1,SAN BERNARDINO
2016,92410,181.0,103.6,1,SAN BERNARDINO
2016,92411,161.0,178.5,1,SAN BERNARDINO
2016,92501,38.0,71.0,1,RIVERSIDE
2016,92503,172.0,67.3,1,RIVERSIDE
2016,92504,103.0,74.7,1,RIVERSIDE
2016,92505,103.0,78.7,1,RIVERSIDE
2016,92506,48.0,52.2,1,RIVERSIDE
2016,92507,114.0,91.9,1,RIVERSIDE
2016,92508,36.0,39.6,1,RIVERSIDE
2016,92509,146.0,63.5,1,RIVERSIDE
2016,92530,107.0,68.1,1,RIVERSIDE
2016,92532,28.0,40.7,1,RIVERSIDE
2016,92543,81.0,93.3,1,RIVERSIDE
2016,92544,95.0,82.9,1,RIVERSIDE
2016,92545,92.0,94.6,1,RIVERSIDE
2016,92551,103.0,94.6,1,RIVERSIDE
2016,92553,182.0,75.3,1,RIVERSIDE
2016,92555,94.0,91.2,1,RIVERSIDE
2016,92557,101.0,77.6,1,RIVERSIDE
2016,92562,64.0,40.9,1,RIVERSIDE
2016,92563,95.0,49.6,1,RIVERSIDE
2016,92567,13.0,48.3,1,RIVERSIDE
2016,92570,122.0,69.3,1,RIVERSIDE
2016,92571,127.0,68.2,1,RIVERSIDE
2016,92582,43.0,74.0,1,RIVERSIDE
2016,92583,93.0,106.0,1,RIVERSIDE
2016,92584,59.0,47.4,1,RIVERSIDE
2016,92585,35.0,61.2,1,RIVERSIDE
2016,92586,19.0,68.7,1,RIVERSIDE
2016,92587,24.0,56.4,1,RIVERSIDE
2016,92591,53.0,45.0,1,RIVERSIDE
2016,92592,91.0,43.5,1,RIVERSIDE
2016,92595,42.0,49.8,1,RIVERSIDE
2016,92596,45.0,50.9,1,RIVERSIDE
2016,92602,23.0,33.2,1,ORANGE
2016,92604,19.0,33.4,1,ORANGE
2016,92606,19.0,35.1,1,ORANGE
2016,92614,17.0,35.5,1,ORANGE
2016,92618,17.0,31.2,1,ORANGE
2016,92620,46.0,41.4,1,ORANGE
2016,92626,45.0,46.4,1,ORANGE
2016,92627,85.0,57.8,1,ORANGE
2016,92629,14.0,31.4,1,ORANGE
2016,92630,39.0,28.2,1,ORANGE
2016,92646,30.0,29.2,1,ORANGE
2016,92647,76.0,59.0,1,ORANGE
2016,92648,43.0,55.3,1,ORANGE
2016,92649,19.0,34.5,1,ORANGE
2016,92653,17.0,30.0,1,ORANGE
2016,92655,15.0,90.1,1,ORANGE
2016,92656,31.0,24.6,1,ORANGE
2016,92663,16.0,50.9,1,ORANGE
2016,92672,12.0,15.4,1,ORANGE
2016,92673,14.0,16.1,1,ORANGE
2016,92675,21.0,24.7,1,ORANGE
2016,92677,33.0,23.2,1,ORANGE
2016,92679,14.0,19.9,1,ORANGE
2016,92683,105.0,51.1,1,ORANGE
2016,92688,30.0,25.4,1,ORANGE
2016,92691,20.0,21.6,1,ORANGE
2016,92692,23.0,24.6,1,ORANGE
2016,92694,22.0,24.2,1,ORANGE
2016,92701,130.0,72.9,1,ORANGE
2016,92703,177.0,85.1,1,ORANGE
2016,92704,200.0,77.4,1,ORANGE
2016,92705,64.0,58.1,1,ORANGE
2016,92706,88.0,76.6,1,ORANGE
2016,92707,151.0,80.0,1,ORANGE
2016,92708,37.0,36.1,1,ORANGE
2016,92780,123.0,83.9,1,ORANGE
2016,92782,27.0,34.7,1,ORANGE
2016,92801,137.0,71.7,1,ORANGE
2016,92802,110.0,86.5,1,ORANGE
2016,92804,191.0,85.2,1,ORANGE
2016,92805,193.0,90.2,1,ORANGE
2016,92806,62.0,59.1,1,ORANGE
2016,92807,27.0,37.3,1,ORANGE
2016,92821,35.0,41.8,1,ORANGE
2016,92831,46.0,71.9,1,ORANGE
2016,92832,50.0,82.9,1,ORANGE
2016,92833,74.0,57.5,1,ORANGE
2016,92835,27.0,56.0,1,ORANGE
2016,92840,95.0,69.6,1,ORANGE
2016,92841,43.0,54.2,1,ORANGE
2016,92843,107.0,84.3,1,ORANGE
2016,92844,27.0,46.1,1,ORANGE
2016,92860,23.0,45.6,1,RIVERSIDE
2016,92865,34.0,73.1,1,ORANGE
2016,92866,26.0,79.2,1,ORANGE
2016,92867,69.0,63.7,1,ORANGE
2016,92868,52.0,99.7,1,ORANGE
2016,92869,46.0,54.1,1,ORANGE
2016,92870,68.0,56.8,1,ORANGE
2016,92879,62.0,47.4,1,RIVERSIDE
2016,92880,107.0,46.7,1,RIVERSIDE
2016,92881,28.0,34.1,1,RIVERSIDE
2016,92882,101.0,51.4,1,RIVERSIDE
2016,92883,27.0,31.4,1,RIVERSIDE
2016,92886,38.0,35.5,1,ORANGE
2016,92887,13.0,31.9,1,ORANGE
2016,93001,62.0,89.0,1,VENTURA
2016,93003,64.0,61.9,1,VENTURA
2016,93004,40.0,63.4,1,VENTURA
2016,93010,39.0,42.6,1,VENTURA
2016,93012,26.0,34.4,1,VENTURA
2016,93013,23.0,71.7,1,SANTA BARBARA
2016,93015,36.0,67.5,1,VENTURA
2016,93021,30.0,31.1,1,VENTURA
2016,93030,134.0,75.1,1,VENTURA
2016,93033,188.0,69.4,1,VENTURA
2016,93035,30.0,50.2,1,VENTURA
2016,93036,121.0,90.3,1,VENTURA
2016,93041,38.0,57.3,1,VENTURA
2016,93060,66.0,66.8,1,VENTURA
2016,93063,54.0,43.3,1,VENTURA
2016,93065,107.0,63.7,1,VENTURA
2016,93101,49.0,77.5,1,SANTA BARBARA
2016,93103,14.0,36.1,1,SANTA BARBARA
2016,93111,15.0,48.6,1,SANTA BARBARA
2016,93117,36.0,51.0,1,SANTA BARBARA
2016,93203,54.0,67.4,1,KERN
2016,93204,28.0,82.1,1,KINGS
2016,93210,35.0,95.2,1,FRESNO
2016,93212,54.0,108.8,1,KINGS
2016,93215,111.0,70.6,1,KERN
2016,93219,19.0,43.2,1,TULARE
2016,93221,16.0,36.2,1,TULARE
2016,93223,25.0,65.8,1,TULARE
2016,93230,275.0,138.0,1,KINGS
2016,93234,20.0,75.0,1,FRESNO
2016,93241,57.0,92.6,1,KERN
2016,93245,117.0,97.7,1,KINGS
2016,93247,42.0,66.5,1,TULARE
2016,93250,46.0,89.2,1,KERN
2016,93256,14.0,48.8,1,TULARE
2016,93257,187.0,73.3,1,TULARE
2016,93263,45.0,63.5,1,KERN
2016,93268,20.0,41.2,1,KERN
2016,93270,14.0,70.1,1,TULARE
2016,93274,173.0,75.1,1,TULARE
2016,93277,78.0,57.8,1,TULARE
2016,93280,49.0,59.1,1,KERN
2016,93286,13.0,40.9,1,TULARE
2016,93291,90.0,48.3,1,TULARE
2016,93292,52.0,44.8,1,TULARE
2016,93301,62.0,180.3,1,KERN
2016,93304,227.0,141.1,1,KERN
2016,93305,159.0,120.1,1,KERN
2016,93306,214.0,103.1,1,KERN
2016,93307,309.0,97.4,1,KERN
2016,93308,116.0,80.4,1,KERN
2016,93309,186.0,116.1,1,KERN
2016,93311,74.0,56.1,1,KERN
2016,93312,69.0,41.3,1,KERN
2016,93313,114.0,74.3,1,KERN
2016,93314,22.0,28.0,1,KERN
2016,93401,21.0,50.8,1,SAN LUIS OBISPO
2016,93402,12.0,48.7,1,SAN LUIS OBISPO
2016,93420,28.0,50.0,1,SAN LUIS OBISPO
2016,93422,28.0,41.6,1,SAN LUIS OBISPO
2016,93433,27.0,90.7,1,SAN LUIS OBISPO
2016,93434,37.0,155.1,1,SANTA BARBARA
2016,93436,89.0,65.0,1,SANTA BARBARA
2016,93444,27.0,55.9,1,SAN LUIS OBISPO
2016,93445,23.0,141.9,1,SAN LUIS OBISPO
2016,93446,49.0,46.7,1,SAN LUIS OBISPO
2016,93454,131.0,125.0,1,SANTA BARBARA
2016,93455,58.0,58.7,1,SANTA BARBARA
2016,93458,183.0,92.0,1,SANTA BARBARA
2016,93501,20.0,127.4,1,KERN
2016,93505,47.0,135.9,1,KERN
2016,93514,30.0,104.3,1,INYO
2016,93534,192.0,171.6,1,LOS ANGELES
2016,93535,423.0,181.0,1,LOS ANGELES
2016,93536,131.0,79.2,1,LOS ANGELES
2016,93543,49.0,136.0,1,LOS ANGELES
2016,93546,12.0,65.9,1,MONO
2016,93550,355.0,144.8,1,LOS ANGELES
2016,93551,89.0,68.8,1,LOS ANGELES
2016,93552,120.0,98.7,1,LOS ANGELES
2016,93555,50.0,59.3,1,KERN
2016,93560,54.0,105.8,1,KERN
2016,93561,46.0,66.2,1,KERN
2016,93591,27.0,113.3,1,LOS ANGELES
2016,93609,24.0,139.2,1,FRESNO
2016,93610,59.0,114.5,1,MADERA
2016,93611,73.0,67.0,1,FRESNO
2016,93612,113.0,122.9,1,FRESNO
2016,93614,23.0,111.1,1,MADERA
2016,93615,29.0,122.1,1,TULARE
2016,93618,97.0,91.8,1,TULARE
2016,93619,42.0,42.2,1,FRESNO
2016,93620,29.0,97.7,1,MERCED
2016,93622,54.0,173.2,1,FRESNO
2016,93625,35.0,160.7,1,FRESNO
2016,93630,71.0,101.9,1,FRESNO
2016,93631,55.0,117.1,1,FRESNO
2016,93635,175.0,136.9,1,MERCED
2016,93636,19.0,77.8,1,MADERA
2016,93637,174.0,144.5,1,MADERA
2016,93638,295.0,159.1,1,MADERA
2016,93640,89.0,199.7,1,FRESNO
2016,93646,57.0,138.5,1,FRESNO
2016,93647,29.0,68.9,1,TULARE
2016,93648,123.0,206.9,1,FRESNO
2016,93654,87.0,92.5,1,FRESNO
2016,93656,32.0,151.0,1,FRESNO
2016,93657,117.0,111.1,1,FRESNO
2016,93662,170.0,181.2,1,FRESNO
2016,93701,102.0,210.2,1,FRESNO
2016,93702,288.0,167.5,1,FRESNO
2016,93703,230.0,208.3,1,FRESNO
2016,93704,84.0,129.4,1,FRESNO
2016,93705,239.0,200.4,1,FRESNO
2016,93706,291.0,203.3,1,FRESNO
2016,93710,81.0,118.8,1,FRESNO
2016,93711,65.0,90.8,1,FRESNO
2016,93720,109.0,104.8,1,FRESNO
2016,93722,380.0,158.3,1,FRESNO
2016,93723,39.0,128.4,1,FRESNO
2016,93725,138.0,153.4,1,FRESNO
2016,93726,234.0,213.8,1,FRESNO
2016,93727,326.0,139.0,1,FRESNO
2016,93728,89.0,218.7,1,FRESNO
2016,93730,12.0,41.3,1,FRESNO
2016,93901,49.0,76.7,1,MONTEREY
2016,93905,183.0,78.4,1,MONTEREY
2016,93906,149.0,88.1,1,MONTEREY
2016,93907,26.0,46.1,1,MONTEREY
2016,93926,21.0,66.8,1,MONTEREY
2016,93927,47.0,69.6,1,MONTEREY
2016,93930,26.0,47.6,1,MONTEREY
2016,93933,46.0,88.8,1,MONTEREY
2016,93940,22.0,43.8,1,MONTEREY
2016,93950,14.0,60.0,1,MONTEREY
2016,93955,68.0,72.5,1,MONTEREY
2016,93960,41.0,68.9,1,MONTEREY
2016,94002,12.0,20.1,1,SAN MATEO
2016,94010,15.0,16.4,1,SAN MATEO
2016,94014,73.0,73.8,1,SAN MATEO
2016,94015,78.0,67.3,1,SAN MATEO
2016,94019,18.0,39.8,1,SAN MATEO
2016,94025,56.0,53.0,1,SAN MATEO
2016,94030,15.0,37.4,1,SAN MATEO
2016,94040,16.0,20.0,1,SANTA CLARA
2016,94043,19.0,30.3,1,SANTA CLARA
2016,94044,37.0,49.4,1,SAN MATEO
2016,94061,63.0,71.9,1,SAN MATEO
2016,94062,12.0,20.7,1,SAN MATEO
2016,94063,90.0,96.8,1,SAN MATEO
2016,94066,59.0,64.7,1,SAN MATEO
2016,94080,92.0,67.4,1,SAN MATEO
2016,94085,16.0,27.3,1,SANTA CLARA
2016,94086,26.0,21.2,1,SANTA CLARA
2016,94087,32.0,21.4,1,SANTA CLARA
2016,94102,29.0,92.9,1,SAN FRANCISCO
2016,94103,33.0,97.6,1,SAN FRANCISCO
2016,94107,29.0,83.4,1,SAN FRANCISCO
2016,94109,27.0,73.2,1,SAN FRANCISCO
2016,94110,91.0,84.5,1,SAN FRANCISCO
2016,94112,126.0,84.9,1,SAN FRANCISCO
2016,94115,39.0,93.2,1,SAN FRANCISCO
2016,94116,33.0,47.6,1,SAN FRANCISCO
2016,94117,36.0,85.7,1,SAN FRANCISCO
2016,94118,22.0,33.9,1,SAN FRANCISCO
2016,94121,35.0,54.7,1,SAN FRANCISCO
2016,94122,44.0,52.3,1,SAN FRANCISCO
2016,94124,150.0,162.7,1,SAN FRANCISCO
2016,94127,27.0,77.3,1,SAN FRANCISCO
2016,94131,24.0,52.2,1,SAN FRANCISCO
2016,94132,20.0,53.5,1,SAN FRANCISCO
2016,94133,16.0,59.0,1,SAN FRANCISCO
2016,94134,95.0,121.9,1,SAN FRANCISCO
2016,94303,99.0,73.5,1,SANTA CLARA
2016,94401,45.0,57.4,1,SAN MATEO
2016,94402,24.0,40.5,1,SAN MATEO
2016,94403,36.0,38.1,1,SAN MATEO
2016,94404,18.0,22.7,1,SAN MATEO
2016,94501,102.0,83.9,1,ALAMEDA
2016,94502,17.0,56.1,1,ALAMEDA
2016,94503,32.0,57.2,1,NAPA
2016,94505,14.0,38.0,1,CONTRA COSTA
2016,94509,279.0,170.7,1,CONTRA COSTA
2016,94510,37.0,63.7,1,SOLANO
2016,94513,103.0,59.0,1,CONTRA COSTA
2016,94518,29.0,51.1,1,CONTRA COSTA
2016,94519,16.0,39.7,1,CONTRA COSTA
2016,94520,107.0,97.3,1,CONTRA COSTA
2016,94521,55.0,62.9,1,CONTRA COSTA
2016,94523,25.0,37.4,1,CONTRA COSTA
2016,94526,18.0,25.9,1,CONTRA COSTA
2016,94530,32.0,68.3,1,CONTRA COSTA
2016,94531,128.0,113.9,1,CONTRA COSTA
2016,94533,269.0,146.9,1,SOLANO
2016,94534,38.0,43.1,1,SOLANO
2016,94536,78.0,43.1,1,ALAMEDA
2016,94538,74.0,49.8,1,ALAMEDA
2016,94539,42.0,36.8,1,ALAMEDA
2016,94541,172.0,103.8,1,ALAMEDA
2016,94542,14.0,57.7,1,ALAMEDA
2016,94544,267.0,131.4,1,ALAMEDA
2016,94545,92.0,129.4,1,ALAMEDA
2016,94546,74.0,80.1,1,ALAMEDA
2016,94547,29.0,56.7,1,CONTRA COSTA
2016,94550,42.0,37.4,1,ALAMEDA
2016,94551,39.0,40.4,1,ALAMEDA
2016,94553,42.0,46.0,1,CONTRA COSTA
2016,94555,46.0,44.6,1,ALAMEDA
2016,94558,69.0,48.3,1,NAPA
2016,94559,32.0,48.5,1,NAPA
2016,94560,76.0,68.6,1,ALAMEDA
2016,94561,85.0,78.3,1,CONTRA COSTA
2016,94564,37.0,105.1,1,CONTRA COSTA
2016,94565,336.0,133.6,1,CONTRA COSTA
2016,94566,39.0,38.7,1,ALAMEDA
2016,94568,57.0,39.7,1,ALAMEDA
2016,94572,22.0,124.7,1,CONTRA COSTA
2016,94577,96.0,90.3,1,ALAMEDA
2016,94578,118.0,120.0,1,ALAMEDA
2016,94579,52.0,125.5,1,ALAMEDA
2016,94580,67.0,99.0,1,ALAMEDA
2016,94582,40.0,28.0,1,CONTRA COSTA
2016,94583,20.0,23.6,1,CONTRA COSTA
2016,94585,82.0,110.6,1,SOLANO
2016,94587,120.0,71.1,1,ALAMEDA
2016,94588,31.0,40.1,1,ALAMEDA
2016,94589,111.0,157.0,1,SOLANO
2016,94590,184.0,223.4,1,SOLANO
2016,94591,127.0,109.5,1,SOLANO
2016,94596,16.0,49.3,1,CONTRA COSTA
2016,94597,13.0,30.8,1,CONTRA COSTA
2016,94598,14.0,31.8,1,CONTRA COSTA
2016,94601,265.0,184.1,1,ALAMEDA
2016,94602,60.0,93.3,1,ALAMEDA
2016,94603,212.0,210.5,1,ALAMEDA
2016,94605,215.0,219.3,1,ALAMEDA
2016,94606,124.0,171.3,1,ALAMEDA
2016,94607,108.0,209.3,1,ALAMEDA
2016,94608,59.0,122.4,1,ALAMEDA
2016,94609,51.0,156.6,1,ALAMEDA
2016,94610,30.0,62.4,1,ALAMEDA
2016,94611,28.0,39.2,1,ALAMEDA
2016,94612,49.0,262.0,1,ALAMEDA
2016,94618,13.0,40.0,1,ALAMEDA
2016,94619,54.0,106.6,1,ALAMEDA
2016,94621,296.0,291.9,1,ALAMEDA
2016,94702,26.0,87.3,1,ALAMEDA
2016,94703,44.0,140.9,1,ALAMEDA
2016,94706,22.0,47.2,1,ALAMEDA
2016,94710,16.0,110.9,1,ALAMEDA
2016,94801,199.0,217.4,1,CONTRA COSTA
2016,94803,45.0,93.4,1,CONTRA COSTA
2016,94804,194.0,184.7,1,CONTRA COSTA
2016,94805,34.0,106.3,1,CONTRA COSTA
2016,94806,196.0,129.5,1,CONTRA COSTA
2016,94901,36.0,40.0,1,MARIN
2016,94903,13.0,23.2,1,MARIN
2016,94928,29.0,35.0,1,SONOMA
2016,94945,16.0,49.2,1,MARIN
2016,94947,22.0,43.4,1,MARIN
2016,94949,18.0,43.5,1,MARIN
2016,94952,32.0,48.5,1,SONOMA
2016,94954,30.0,34.7,1,SONOMA
2016,94965,13.0,74.2,1,MARIN
2016,95003,13.0,30.2,1,SANTA CRUZ
2016,95008,24.0,23.6,1,SANTA CLARA
2016,95012,21.0,64.0,1,MONTEREY
2016,95014,13.0,8.2,1,SANTA CLARA
2016,95019,21.0,78.3,1,SANTA CRUZ
2016,95020,110.0,61.2,1,SANTA CLARA
2016,95023,112.0,76.9,1,SAN BENITO
2016,95032,12.0,21.8,1,SANTA CLARA
2016,95035,60.0,35.5,1,SANTA CLARA
2016,95037,43.0,32.5,1,SANTA CLARA
2016,95050,24.0,29.7,1,SANTA CLARA
2016,95051,34.0,24.0,1,SANTA CLARA
2016,95054,22.0,33.5,1,SANTA CLARA
2016,95060,20.0,28.8,1,SANTA CRUZ
2016,95062,26.0,40.3,1,SANTA CRUZ
2016,95076,217.0,87.0,1,SANTA CRUZ
2016,95110,21.0,44.7,1,SANTA CLARA
2016,95111,102.0,59.0,1,SANTA CLARA
2016,95112,63.0,58.5,1,SANTA CLARA
2016,95116,103.0,64.3,1,SANTA CLARA
2016,95117,30.0,39.2,1,SANTA CLARA
2016,95118,20.0,25.6,1,SANTA CLARA
2016,95120,14.0,14.0,1,SANTA CLARA
2016,95121,39.0,40.2,1,SANTA CLARA
2016,95122,122.0,69.1,1,SANTA CLARA
2016,95123,63.0,40.6,1,SANTA CLARA
2016,95124,32.0,26.8,1,SANTA CLARA
2016,95125,31.0,23.9,1,SANTA CLARA
2016,95126,28.0,41.7,1,SANTA CLARA
2016,95127,99.0,59.3,1,SANTA CLARA
2016,95128,20.0,22.4,1,SANTA CLARA
2016,95131,20.0,28.5,1,SANTA CLARA
2016,95132,33.0,35.1,1,SANTA CLARA
2016,95133,25.0,36.3,1,SANTA CLARA
2016,95134,13.0,32.3,1,SANTA CLARA
2016,95135,12.0,21.8,1,SANTA CLARA
2016,95136,46.0,41.7,1,SANTA CLARA
2016,95138,18.0,32.0,1,SANTA CLARA
2016,95148,41.0,35.8,1,SANTA CLARA
2016,95202,44.0,240.8,1,SAN JOAQUIN
2016,95203,88.0,183.6,1,SAN JOAQUIN
2016,95204,63.0,94.6,1,SAN JOAQUIN
2016,95205,141.0,105.9,1,SAN JOAQUIN
2016,95206,235.0,111.2,1,SAN JOAQUIN
2016,95207,154.0,122.2,1,SAN JOAQUIN
2016,95209,64.0,58.0,1,SAN JOAQUIN
2016,95210,102.0,86.5,1,SAN JOAQUIN
2016,95212,35.0,43.4,1,SAN JOAQUIN
2016,95215,29.0,42.6,1,SAN JOAQUIN
2016,95219,32.0,45.5,1,SAN JOAQUIN
2016,95240,113.0,83.8,1,SAN JOAQUIN
2016,95242,24.0,39.5,1,SAN JOAQUIN
2016,95252,16.0,54.0,1,CALAVERAS
2016,95301,109.0,98.2,1,MERCED
2016,95307,84.0,64.9,1,STANISLAUS
2016,95315,33.0,75.4,1,MERCED
2016,95316,13.0,77.5,1,STANISLAUS
2016,95320,12.0,38.5,1,SAN JOAQUIN
2016,95322,38.0,142.5,1,MERCED
2016,95324,14.0,75.2,1,MERCED
2016,95326,15.0,51.6,1,STANISLAUS
2016,95330,53.0,84.6,1,SAN JOAQUIN
2016,95334,45.0,95.4,1,MERCED
2016,95336,82.0,72.3,1,SAN JOAQUIN
2016,95337,68.0,67.3,1,SAN JOAQUIN
2016,95338,16.0,87.4,1,MARIPOSA
2016,95340,167.0,177.7,1,MERCED
2016,95341,183.0,152.2,1,MERCED
2016,95348,124.0,136.8,1,MERCED
2016,95350,112.0,94.6,1,STANISLAUS
2016,95351,153.0,102.1,1,STANISLAUS
2016,95354,58.0,89.0,1,STANISLAUS
2016,95355,82.0,57.7,1,STANISLAUS
2016,95356,47.0,62.0,1,STANISLAUS
2016,95357,26.0,77.2,1,STANISLAUS
2016,95358,65.0,69.0,1,STANISLAUS
2016,95360,21.0,57.7,1,STANISLAUS
2016,95361,70.0,87.5,1,STANISLAUS
2016,95363,41.0,53.7,1,STANISLAUS
2016,95366,17.0,39.3,1,SAN JOAQUIN
2016,95367,48.0,70.0,1,STANISLAUS
2016,95368,16.0,40.2,1,STANISLAUS
2016,95370,33.0,72.7,1,TUOLUMNE
2016,95376,118.0,81.7,1,SAN JOAQUIN
2016,95377,31.0,30.8,1,SAN JOAQUIN
2016,95380,108.0,90.0,1,STANISLAUS
2016,95382,48.0,55.0,1,STANISLAUS
2016,95386,23.0,81.3,1,STANISLAUS
2016,95388,61.0,138.9,1,MERCED
2016,95391,35.0,69.2,1,SAN JOAQUIN
2016,95401,68.0,79.0,1,SONOMA
2016,95403,73.0,67.4,1,SONOMA
2016,95404,45.0,49.2,1,SONOMA
2016,95405,20.0,49.2,1,SONOMA
2016,95407,77.0,69.1,1,SONOMA
2016,95409,20.0,40.6,1,SONOMA
2016,95422,30.0,69.0,1,LAKE
2016,95437,14.0,49.8,1,MENDOCINO
2016,95451,20.0,94.3,1,LAKE
2016,95453,23.0,104.8,1,LAKE
2016,95472,19.0,42.3,1,SONOMA
2016,95476,36.0,50.5,1,SONOMA
2016,95482,69.0,90.6,1,MENDOCINO
2016,95490,20.0,69.1,1,MENDOCINO
2016,95492,33.0,45.5,1,SONOMA
2016,95501,34.0,71.9,1,HUMBOLDT
2016,95503,28.0,58.1,1,HUMBOLDT
2016,95519,14.0,35.0,1,HUMBOLDT
2016,95521,16.0,60.6,1,HUMBOLDT
2016,95531,63.0,135.7,1,DEL NORTE
2016,95540,28.0,86.4,1,HUMBOLDT
2016,95602,27.0,84.5,1,PLACER
2016,95603,22.0,42.5,1,PLACER
2016,95605,33.0,83.0,1,YOLO
2016,95608,72.0,64.7,1,SACRAMENTO
2016,95610,70.0,69.3,1,SACRAMENTO
2016,95616,23.0,44.1,1,YOLO
2016,95618,20.0,36.5,1,YOLO
2016,95620,48.0,85.6,1,SOLANO
2016,95621,71.0,78.0,1,SACRAMENTO
2016,95624,69.0,42.1,1,SACRAMENTO
2016,95628,42.0,57.2,1,SACRAMENTO
2016,95630,41.0,22.5,1,SACRAMENTO
2016,95632,29.0,35.9,1,SACRAMENTO
2016,95640,12.0,61.9,1,AMADOR
2016,95648,44.0,33.8,1,PLACER
2016,95660,90.0,98.3,1,SACRAMENTO
2016,95661,24.0,37.1,1,PLACER
2016,95662,28.0,43.6,1,SACRAMENTO
2016,95667,40.0,57.5,1,EL DORADO
2016,95670,85.0,64.4,1,SACRAMENTO
2016,95673,27.0,71.2,1,SACRAMENTO
2016,95677,25.0,49.6,1,PLACER
2016,95678,33.0,31.1,1,PLACER
2016,95682,32.0,47.5,1,EL DORADO
2016,95687,93.0,70.2,1,SOLANO
2016,95688,75.0,87.5,1,SOLANO
2016,95691,82.0,84.0,1,YOLO
2016,95694,15.0,67.1,1,YOLO
2016,95695,54.0,57.7,1,YOLO
2016,95746,12.0,26.8,1,PLACER
2016,95747,47.0,28.8,1,PLACER
2016,95757,59.0,43.6,1,SACRAMENTO
2016,95758,78.0,49.9,1,SACRAMENTO
2016,95762,25.0,24.4,1,EL DORADO
2016,95765,32.0,32.9,1,PLACER
2016,95776,44.0,63.7,1,YOLO
2016,95815,91.0,134.6,1,SACRAMENTO
2016,95817,34.0,117.5,1,SACRAMENTO
2016,95818,37.0,88.9,1,SACRAMENTO
2016,95819,15.0,46.2,1,SACRAMENTO
2016,95820,93.0,96.3,1,SACRAMENTO
2016,95821,109.0,153.6,1,SACRAMENTO
2016,95822,104.0,94.5,1,SACRAMENTO
2016,95823,304.0,133.3,1,SACRAMENTO
2016,95824,101.0,105.6,1,SACRAMENTO
2016,95825,114.0,186.6,1,SACRAMENTO
2016,95826,52.0,71.2,1,SACRAMENTO
2016,95827,38.0,78.0,1,SACRAMENTO
2016,95828,139.0,87.1,1,SACRAMENTO
2016,95829,31.0,40.6,1,SACRAMENTO
2016,95831,42.0,55.5,1,SACRAMENTO
2016,95832,59.0,151.2,1,SACRAMENTO
2016,95833,92.0,90.5,1,SACRAMENTO
2016,95834,72.0,98.0,1,SACRAMENTO
2016,95835,46.0,41.4,1,SACRAMENTO
2016,95838,156.0,129.2,1,SACRAMENTO
2016,95841,45.0,89.4,1,SACRAMENTO
2016,95842,106.0,117.1,1,SACRAMENTO
2016,95843,68.0,52.7,1,SACRAMENTO
2016,95864,26.0,56.8,1,SACRAMENTO
2016,95901,43.0,47.1,1,YUBA
2016,95926,27.0,41.5,1,BUTTE
2016,95928,20.0,29.9,1,BUTTE
2016,95945,23.0,52.5,1,NEVADA
2016,95948,15.0,50.8,1,BUTTE
2016,95949,13.0,40.6,1,NEVADA
2016,95953,23.0,75.9,1,SUTTER
2016,95961,38.0,42.1,1,YUBA
2016,95963,29.0,67.3,1,GLENN
2016,95965,33.0,65.0,1,BUTTE
2016,95966,46.0,70.2,1,BUTTE
2016,95969,27.0,60.6,1,BUTTE
2016,95973,34.0,43.9,1,BUTTE
2016,95991,64.0,54.3,1,SUTTER
2016,95993,26.0,30.2,1,SUTTER
2016,96001,51.0,71.3,1,SHASTA
2016,96002,59.0,75.8,1,SHASTA
2016,96003,50.0,57.5,1,SHASTA
2016,96007,24.0,46.5,1,SHASTA
2016,96021,23.0,50.9,1,TEHAMA
2016,96022,26.0,75.9,1,SHASTA
2016,96080,69.0,100.1,1,TEHAMA
2016,96097,12.0,54.5,1,SISKIYOU
2016,96130,21.0,57.3,1,LASSEN
2017,90001,167.0,82.5,1,LOS ANGELES
2017,90002,246.0,134.3,1,LOS ANGELES
2017,90003,308.0,126.6,1,LOS ANGELES
2017,90004,128.0,96.9,1,LOS ANGELES
2017,90005,68.0,82.2,1,LOS ANGELES
2017,90006,121.0,82.7,1,LOS ANGELES
2017,90007,64.0,84.3,1,LOS ANGELES
2017,90008,131.0,170.8,1,LOS ANGELES
2017,90011,386.0,103.5,1,LOS ANGELES
2017,90012,13.0,37.2,1,LOS ANGELES
2017,90015,52.0,120.5,1,LOS ANGELES
2017,90016,147.0,126.0,1,LOS ANGELES
2017,90017,49.0,73.2,1,LOS ANGELES
2017,90018,165.0,128.3,1,LOS ANGELES
2017,90019,131.0,95.8,1,LOS ANGELES
2017,90020,58.0,75.8,1,LOS ANGELES
2017,90022,198.0,99.3,1,LOS ANGELES
2017,90023,124.0,84.1,1,LOS ANGELES
2017,90025,17.0,29.5,1,LOS ANGELES
2017,90026,151.0,114.4,1,LOS ANGELES
2017,90027,52.0,89.7,1,LOS ANGELES
2017,90028,44.0,160.7,1,LOS ANGELES
2017,90029,58.0,75.7,1,LOS ANGELES
2017,90031,85.0,84.3,1,LOS ANGELES
2017,90032,87.0,73.3,1,LOS ANGELES
2017,90033,134.0,92.0,1,LOS ANGELES
2017,90034,44.0,45.2,1,LOS ANGELES
2017,90035,12.0,21.6,1,LOS ANGELES
